#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  45 212
# Band-Index    1
   1.45333    -15.613540
   1.48971    -15.541153
   1.52610    -15.467839
   1.56248    -15.428682
   1.56248    -15.613533
   1.78093    -15.632059
   1.99937    -15.676097
   2.21782    -15.719173
   2.43627    -15.736750
   2.43627    -15.673006
   2.65471    -15.691626
   2.87316    -15.735917
   3.09160    -15.779234
   3.31005    -15.796910
 
# Band-Index   24
   3.31005    -15.547839
   3.09160    -15.530818
   2.87316    -15.489113
   2.65471    -15.446476
   2.43627    -15.428541
   2.43627    -15.547895
   2.21782    -15.530876
   1.99937    -15.489154
   1.78093    -15.446519
   1.56248    -15.428582
   1.56248    -15.428547
   1.52610    -15.428667
   1.48971    -15.428633
   1.45333    -15.428586
   1.41694    -15.428541
   1.41694    -15.428541
   1.39875    -15.428551
   1.38056    -15.428565
   1.36237    -15.428577
   1.34417    -15.428582
   1.34417    -15.428582
   1.31266    -15.428590
   1.28115    -15.428611
   1.24964    -15.428627
   1.21813    -15.428547
   1.21813    -15.428547
   0.99969    -15.446474
   0.78124    -15.489123
   0.56280    -15.530842
   0.34435    -15.547871
   0.34435    -15.547871
   0.30797    -15.547987
   0.27158    -15.547946
   0.23520    -15.547890
   0.19881    -15.547839
   0.19881    -15.547839
   0.18062    -15.547853
   0.16243    -15.547869
   0.14423    -15.547885
   0.12604    -15.547895
   0.12604    -15.547895
   0.09453    -15.547904
   0.06302    -15.547928
   0.03151    -15.547948
   0.00000    -15.547871
 
# Band-Index   25
   0.00000    -15.353331
   0.03151    -15.320244
   0.06302    -15.255231
   0.09453    -15.193399
   0.12604    -15.164248
   0.12604    -15.164248
   0.14423    -15.160597
   0.16243    -15.150619
   0.18062    -15.136859
   0.19881    -15.122559
   0.19881    -15.122559
   0.23520    -15.164391
   0.27158    -15.233768
   0.30797    -15.311078
   0.34435    -15.353331
   0.34435    -15.353331
   0.56280    -15.335254
   0.78124    -15.290927
   0.99969    -15.245550
   1.21813    -15.226458
   1.21813    -15.226458
   1.24964    -15.194154
   1.28115    -15.129127
   1.31266    -15.065074
   1.34417    -15.033365
   1.34417    -15.033365
   1.36237    -15.029273
   1.38056    -15.017892
   1.39875    -15.001696
   1.41694    -14.984104
   1.41694    -14.984104
   1.45333    -15.033499
   1.48971    -15.107218
   1.52610    -15.185101
   1.56248    -15.226458
   1.56248    -15.033365
   1.78093    -15.052944
   1.99937    -15.099621
   2.21782    -15.145469
   2.43627    -15.164248
