#k-distance eigenvalue[eV]
1.56248434 -4.36020000
1.56248434 -4.35970000
1.78092961 -4.36780000
1.99937489 -4.11950000
2.21782016 -3.80990000
2.43626544 -3.81870000
2.43626544 -4.35960000
2.65471071 -4.36770000
2.87315599 -4.13170000
3.09160126 -3.81780000
3.31004654 -3.82670000

0.00000000 -3.62090000
0.03151036 -3.62080000
0.06302072 -3.62080000
0.09453108 -3.62080000
0.12604144 -3.62080000
0.12604144 -3.62080000
0.14423396 -3.62080000
0.16242647 -3.62080000
0.18061899 -3.62080000
0.19881150 -3.62080000
0.19881150 -3.62080000
0.23519653 -3.62080000
0.27158156 -3.62080000
0.30796659 -3.62080000
0.34435162 -3.62090000
0.34435162 -3.62090000
0.56279689 -3.79300000
0.78124217 -3.82060000
0.99968744 -3.79790000
1.21813272 -3.78840000
1.21813272 -3.78840000
1.24964308 -3.78830000
1.28115344 -3.78830000
1.31266380 -3.78830000
1.34417416 -3.78830000
1.34417416 -3.78830000
1.36236667 -3.78830000
1.38055919 -3.78830000
1.39875170 -3.78840000
1.41694422 -3.78840000
1.41694422 -3.78840000
1.45332925 -3.78840000
1.48971427 -3.78840000
1.52609931 -3.78830000
1.56248434 -3.78840000
1.56248434 -3.78830000
1.78092961 -3.79790000
1.99937489 -3.82050000
2.21782016 -3.79290000
2.43626544 -3.62080000
2.43626544 -3.78840000
2.65471071 -3.79790000
2.87315599 -3.82060000
3.09160126 -3.79290000
3.31004654 -3.62080000

0.00000000 -3.62080000
0.03151036 -3.61810000
0.06302072 -3.61030000
0.09453108 -3.59960000
0.12604144 -3.59280000
0.12604144 -3.59280000
0.14423396 -3.59180000
0.16242647 -3.58890000
0.18061899 -3.58420000
0.19881150 -3.57810000
0.19881150 -3.57810000
0.23519653 -3.59270000
0.27158156 -3.60700000
0.30796659 -3.61720000
0.34435162 -3.62080000
0.34435162 -3.62080000
0.56279689 -3.79290000
0.78124217 -3.82040000
0.99968744 -3.79780000
1.21813272 -3.78820000
1.21813272 -3.78820000
1.24964308 -3.78670000
1.28115344 -3.78220000
1.31266380 -3.77610000
1.34417416 -3.77240000
1.34417416 -3.77240000
1.36236667 -3.77180000
1.38055919 -3.77020000
1.39875170 -3.76770000
1.41694422 -3.76450000
1.41694422 -3.76450000
1.45332925 -3.77220000
1.48971427 -3.78020000
1.52609931 -3.78610000
1.56248434 -3.78820000
1.56248434 -3.77240000
1.78092961 -3.78180000
1.99937489 -3.80410000
2.21782016 -3.76640000
2.43626544 -3.59280000
2.43626544 -3.76450000
2.65471071 -3.77390000
2.87315599 -3.79610000
3.09160126 -3.75230000
3.31004654 -3.57810000

0.00000000 -3.53060000
0.03151036 -3.53400000
0.06302072 -3.54320000
0.09453108 -3.55540000
0.12604144 -3.56280000
0.12604144 -3.56280000
0.14423396 -3.56380000
0.16242647 -3.56690000
0.18061899 -3.57180000
0.19881150 -3.57800000
0.19881150 -3.57800000
0.23519653 -3.56280000
0.27158156 -3.54700000
0.30796659 -3.53510000
0.34435162 -3.53060000
0.34435162 -3.53060000
0.56279689 -3.70610000
0.78124217 -3.77330000
0.99968744 -3.75150000
1.21813272 -3.74220000
1.21813272 -3.74220000
1.24964308 -3.74370000
1.28115344 -3.74780000
1.31266380 -3.75330000
1.34417416 -3.75680000
1.34417416 -3.75680000
1.36236667 -3.75730000
1.38055919 -3.75880000
1.39875170 -3.76120000
1.41694422 -3.76440000
1.41694422 -3.76440000
1.45332925 -3.75690000
1.48971427 -3.74950000
1.52609931 -3.74420000
1.56248434 -3.74220000
1.56248434 -3.75680000
1.78092961 -3.76610000
1.99937489 -3.78820000
2.21782016 -3.73750000
2.43626544 -3.56280000
2.43626544 -3.76440000
2.65471071 -3.77380000
2.87315599 -3.79600000
3.09160126 -3.75220000
3.31004654 -3.57800000

0.00000000 -2.41070000
0.03151036 -2.41070000
0.06302072 -2.41070000
0.09453108 -2.41070000
0.12604144 -2.41070000
0.12604144 -2.41070000
0.14423396 -2.41070000
0.16242647 -2.41070000
0.18061899 -2.41070000
0.19881150 -2.41070000
0.19881150 -2.41070000
0.23519653 -2.41070000
0.27158156 -2.41070000
0.30796659 -2.41070000
0.34435162 -2.41070000
0.34435162 -2.41070000
0.56279689 -2.58080000
0.78124217 -2.95920000
0.99968744 -3.30250000
1.21813272 -3.43670000
1.21813272 -3.43670000
1.24964308 -3.43670000
1.28115344 -3.43680000
1.31266380 -3.43680000
1.34417416 -3.43680000
1.34417416 -3.43680000
1.36236667 -3.43690000
1.38055919 -3.43690000
1.39875170 -3.43690000
1.41694422 -3.43690000
1.41694422 -3.43690000
1.45332925 -3.43690000
1.48971427 -3.43680000
1.52609931 -3.43670000
1.56248434 -3.43670000
1.56248434 -3.43680000
1.78092961 -3.30260000
1.99937489 -2.95920000
2.21782016 -2.58070000
2.43626544 -2.41070000
2.43626544 -3.43690000
2.65471071 -3.30260000
2.87315599 -2.95930000
3.09160126 -2.58070000
3.31004654 -2.41070000

0.00000000 -2.41060000
0.03151036 -2.40470000
0.06302072 -2.38830000
0.09453108 -2.36600000
0.12604144 -2.35220000
0.12604144 -2.35220000
0.14423396 -2.35020000
0.16242647 -2.34430000
0.18061899 -2.33500000
0.19881150 -2.32290000
0.19881150 -2.32290000
0.23519653 -2.35210000
0.27158156 -2.38140000
0.30796659 -2.40280000
0.34435162 -2.41060000
0.34435162 -2.41060000
0.56279689 -2.58070000
0.78124217 -2.95920000
0.99968744 -3.30240000
1.21813272 -3.43660000
1.21813272 -3.43660000
1.24964308 -3.42850000
1.28115344 -3.40570000
1.31266380 -3.37420000
1.34417416 -3.35430000
1.34417416 -3.35430000
1.36236667 -3.35130000
1.38055919 -3.34270000
1.39875170 -3.32880000
1.41694422 -3.31060000
1.41694422 -3.31060000
1.45332925 -3.35410000
1.48971427 -3.39600000
1.52609931 -3.42590000
1.56248434 -3.43660000
1.56248434 -3.35430000
1.78092961 -3.22170000
1.99937489 -2.88470000
2.21782016 -2.51650000
2.43626544 -2.35220000
2.43626544 -3.31060000
2.65471071 -3.17900000
2.87315599 -2.84590000
3.09160126 -2.48380000
3.31004654 -2.32290000

0.00000000 -2.23370000
0.03151036 -2.23970000
0.06302072 -2.25650000
0.09453108 -2.27930000
0.12604144 -2.29330000
0.12604144 -2.29330000
0.14423396 -2.29540000
0.16242647 -2.30130000
0.18061899 -2.31060000
0.19881150 -2.32280000
0.19881150 -2.32280000
0.23519653 -2.29340000
0.27158156 -2.26360000
0.30796659 -2.24170000
0.34435162 -2.23370000
0.34435162 -2.23370000
0.56279689 -2.38100000
0.78124217 -2.71590000
0.99968744 -3.03400000
1.21813272 -3.19880000
1.21813272 -3.19880000
1.24964308 -3.19990000
1.28115344 -3.20980000
1.31266380 -3.24250000
1.34417416 -3.26460000
1.34417416 -3.26460000
1.36236667 -3.26780000
1.38055919 -3.27720000
1.39875170 -3.29180000
1.41694422 -3.31050000
1.41694422 -3.31050000
1.45332925 -3.26490000
1.48971427 -3.21880000
1.52609931 -3.20030000
1.56248434 -3.19880000
1.56248434 -3.26460000
1.78092961 -3.13390000
1.99937489 -2.80520000
2.21782016 -2.45040000
2.43626544 -2.29330000
2.43626544 -3.31050000
2.65471071 -3.17890000
2.87315599 -2.84570000
3.09160126 -2.48370000
3.31004654 -2.32280000

0.00000000 -1.92700000
0.03151036 -1.92690000
0.06302072 -1.92690000
0.09453108 -1.92680000
0.12604144 -1.92680000
0.12604144 -1.92680000
0.14423396 -1.92680000
0.16242647 -1.92680000
0.18061899 -1.92680000
0.19881150 -1.92680000
0.19881150 -1.92680000
0.23519653 -1.92680000
0.27158156 -1.92690000
0.30796659 -1.92690000
0.34435162 -1.92700000
0.34435162 -1.92700000
0.56279689 -2.14000000
0.78124217 -2.61050000
0.99968744 -3.03390000
1.21813272 -3.19870000
1.21813272 -3.19870000
1.24964308 -3.19860000
1.28115344 -3.19840000
1.31266380 -3.19830000
1.34417416 -3.19820000
1.34417416 -3.19820000
1.36236667 -3.19820000
1.38055919 -3.19810000
1.39875170 -3.19800000
1.41694422 -3.19800000
1.41694422 -3.19800000
1.45332925 -3.19810000
1.48971427 -3.19840000
1.52609931 -3.19860000
1.56248434 -3.19870000
1.56248434 -3.19820000
1.78092961 -3.03350000
1.99937489 -2.61020000
2.21782016 -2.13980000
2.43626544 -1.92680000
2.43626544 -3.19800000
2.65471071 -3.03340000
2.87315599 -2.61020000
3.09160126 -2.13980000
3.31004654 -1.92680000

0.00000000 -1.92690000
0.03151036 -1.92680000
0.06302072 -1.92660000
0.09453108 -1.92640000
0.12604144 -1.92630000
0.12604144 -1.92630000
0.14423396 -1.92620000
0.16242647 -1.92620000
0.18061899 -1.92610000
0.19881150 -1.92600000
0.19881150 -1.92600000
0.23519653 -1.92620000
0.27158156 -1.92650000
0.30796659 -1.92680000
0.34435162 -1.92690000
0.34435162 -1.92690000
0.56279689 -2.13990000
0.78124217 -2.61040000
0.99968744 -3.03080000
1.21813272 -3.19580000
1.21813272 -3.19580000
1.24964308 -3.19580000
1.28115344 -3.19570000
1.31266380 -3.19540000
1.34417416 -3.19520000
1.34417416 -3.19520000
1.36236667 -3.19520000
1.38055919 -3.19520000
1.39875170 -3.19510000
1.41694422 -3.19490000
1.41694422 -3.19490000
1.45332925 -3.19530000
1.48971427 -3.19560000
1.52609931 -3.19580000
1.56248434 -3.19580000
1.56248434 -3.19520000
1.78092961 -3.03060000
1.99937489 -2.60800000
2.21782016 -2.13840000
2.43626544 -1.92630000
2.43626544 -3.19490000
2.65471071 -3.03050000
2.87315599 -2.60760000
3.09160126 -2.13790000
3.31004654 -1.92600000

0.00000000 -1.92540000
0.03151036 -1.92540000
0.06302072 -1.92550000
0.09453108 -1.92570000
0.12604144 -1.92580000
0.12604144 -1.92580000
0.14423396 -1.92580000
0.16242647 -1.92580000
0.18061899 -1.92590000
0.19881150 -1.92590000
0.19881150 -1.92590000
0.23519653 -1.92580000
0.27158156 -1.92560000
0.30796659 -1.92540000
0.34435162 -1.92540000
0.34435162 -1.92540000
0.56279689 -2.13680000
0.78124217 -2.60700000
0.99968744 -3.03030000
1.21813272 -3.15690000
1.21813272 -3.15690000
1.24964308 -3.16700000
1.28115344 -3.18730000
1.31266380 -3.19330000
1.34417416 -3.19420000
1.34417416 -3.19420000
1.36236667 -3.19430000
1.38055919 -3.19450000
1.39875170 -3.19470000
1.41694422 -3.19480000
1.41694422 -3.19480000
1.45332925 -3.19410000
1.48971427 -3.19050000
1.52609931 -3.17010000
1.56248434 -3.15690000
1.56248434 -3.19420000
1.78092961 -3.03040000
1.99937489 -2.60730000
2.21782016 -2.13740000
2.43626544 -1.92580000
2.43626544 -3.19480000
2.65471071 -3.03040000
2.87315599 -2.60750000
3.09160126 -2.13780000
3.31004654 -1.92590000

0.00000000 -1.76280000
0.03151036 -1.76280000
0.06302072 -1.76280000
0.09453108 -1.76280000
0.12604144 -1.76280000
0.12604144 -1.76280000
0.14423396 -1.76280000
0.16242647 -1.76290000
0.18061899 -1.76290000
0.19881150 -1.76290000
0.19881150 -1.76290000
0.23519653 -1.76290000
0.27158156 -1.76280000
0.30796659 -1.76280000
0.34435162 -1.76280000
0.34435162 -1.76280000
0.56279689 -1.96020000
0.78124217 -2.39840000
0.99968744 -2.79480000
1.21813272 -2.94940000
1.21813272 -2.94940000
1.24964308 -2.94930000
1.28115344 -2.94950000
1.31266380 -2.94970000
1.34417416 -2.94970000
1.34417416 -2.94970000
1.36236667 -2.94980000
1.38055919 -2.94990000
1.39875170 -2.95000000
1.41694422 -2.95010000
1.41694422 -2.95010000
1.45332925 -2.94990000
1.48971427 -2.94970000
1.52609931 -2.94940000
1.56248434 -2.94940000
1.56248434 -2.94970000
1.78092961 -2.79510000
1.99937489 -2.39860000
2.21782016 -1.96030000
2.43626544 -1.76280000
2.43626544 -2.95010000
2.65471071 -2.79540000
2.87315599 -2.39880000
3.09160126 -1.96040000
3.31004654 -1.76290000

0.00000000 -1.76270000
0.03151036 -1.76270000
0.06302072 -1.76270000
0.09453108 -1.76270000
0.12604144 -1.76280000
0.12604144 -1.76280000
0.14423396 -1.76270000
0.16242647 -1.76270000
0.18061899 -1.76270000
0.19881150 -1.76270000
0.19881150 -1.76270000
0.23519653 -1.76260000
0.27158156 -1.76270000
0.30796659 -1.76270000
0.34435162 -1.76270000
0.34435162 -1.76270000
0.56279689 -1.96010000
0.78124217 -2.39830000
0.99968744 -2.79460000
1.21813272 -2.94920000
1.21813272 -2.94920000
1.24964308 -2.94920000
1.28115344 -2.94900000
1.31266380 -2.94850000
1.34417416 -2.94820000
1.34417416 -2.94820000
1.36236667 -2.94810000
1.38055919 -2.94770000
1.39875170 -2.94710000
1.41694422 -2.94640000
1.41694422 -2.94640000
1.45332925 -2.94780000
1.48971427 -2.94870000
1.52609931 -2.94920000
1.56248434 -2.94920000
1.56248434 -2.94820000
1.78092961 -2.79390000
1.99937489 -2.39810000
2.21782016 -1.96020000
2.43626544 -1.76280000
2.43626544 -2.94640000
2.65471071 -2.79250000
2.87315599 -2.39750000
3.09160126 -1.95990000
3.31004654 -1.76270000

0.00000000 -1.76230000
0.03151036 -1.76230000
0.06302072 -1.76240000
0.09453108 -1.76240000
0.12604144 -1.76240000
0.12604144 -1.76240000
0.14423396 -1.76250000
0.16242647 -1.76250000
0.18061899 -1.76250000
0.19881150 -1.76250000
0.19881150 -1.76250000
0.23519653 -1.76250000
0.27158156 -1.76240000
0.30796659 -1.76240000
0.34435162 -1.76230000
0.34435162 -1.76230000
0.56279689 -1.95930000
0.78124217 -2.39460000
0.99968744 -2.78450000
1.21813272 -2.93480000
1.21813272 -2.93480000
1.24964308 -2.93640000
1.28115344 -2.93980000
1.31266380 -2.94280000
1.34417416 -2.94400000
1.34417416 -2.94400000
1.36236667 -2.94420000
1.38055919 -2.94480000
1.39875170 -2.94550000
1.41694422 -2.94630000
1.41694422 -2.94630000
1.45332925 -2.94430000
1.48971427 -2.94090000
1.52609931 -2.93690000
1.56248434 -2.93480000
1.56248434 -2.94400000
1.78092961 -2.79070000
1.99937489 -2.39670000
2.21782016 -1.95970000
2.43626544 -1.76240000
2.43626544 -2.94630000
2.65471071 -2.79240000
2.87315599 -2.39740000
3.09160126 -1.95980000
3.31004654 -1.76250000

0.00000000 -1.73220000
0.03151036 -1.73060000
0.06302072 -1.72560000
0.09453108 -1.71790000
0.12604144 -1.71250000
0.12604144 -1.71250000
0.14423396 -1.71240000
0.16242647 -1.71250000
0.18061899 -1.71260000
0.19881150 -1.71260000
0.19881150 -1.71260000
0.23519653 -1.71250000
0.27158156 -1.72330000
0.30796659 -1.73000000
0.34435162 -1.73220000
0.34435162 -1.73220000
0.56279689 -1.86090000
0.78124217 -2.14040000
0.99968744 -2.45400000
1.21813272 -2.57970000
1.21813272 -2.57970000
1.24964308 -2.57960000
1.28115344 -2.57950000
1.31266380 -2.57950000
1.34417416 -2.57940000
1.34417416 -2.57940000
1.36236667 -2.57940000
1.38055919 -2.57940000
1.39875170 -2.57930000
1.41694422 -2.57930000
1.41694422 -2.57930000
1.45332925 -2.57940000
1.48971427 -2.57950000
1.52609931 -2.57960000
1.56248434 -2.57970000
1.56248434 -2.57940000
1.78092961 -2.45380000
1.99937489 -2.13920000
2.21782016 -1.84690000
2.43626544 -1.71250000
2.43626544 -2.57930000
2.65471071 -2.45370000
2.87315599 -2.13830000
3.09160126 -1.83720000
3.31004654 -1.71260000

0.00000000 -1.71180000
0.03151036 -1.71180000
0.06302072 -1.71200000
0.09453108 -1.71220000
0.12604144 -1.71230000
0.12604144 -1.71230000
0.14423396 -1.71190000
0.16242647 -1.71160000
0.18061899 -1.71140000
0.19881150 -1.71120000
0.19881150 -1.71120000
0.23519653 -1.71250000
0.27158156 -1.71220000
0.30796659 -1.71190000
0.34435162 -1.71180000
0.34435162 -1.71180000
0.56279689 -1.78060000
0.78124217 -2.13310000
0.99968744 -2.45400000
1.21813272 -2.57960000
1.21813272 -2.57960000
1.24964308 -2.57270000
1.28115344 -2.55630000
1.31266380 -2.53870000
1.34417416 -2.52990000
1.34417416 -2.52990000
1.36236667 -2.52880000
1.38055919 -2.52560000
1.39875170 -2.52090000
1.41694422 -2.51550000
1.41694422 -2.51550000
1.45332925 -2.53000000
1.48971427 -2.55030000
1.52609931 -2.57060000
1.56248434 -2.57960000
1.56248434 -2.52990000
1.78092961 -2.41920000
1.99937489 -2.13700000
2.21782016 -1.82440000
2.43626544 -1.71230000
2.43626544 -2.51550000
2.65471071 -2.40930000
2.87315599 -2.13820000
3.09160126 -1.83710000
3.31004654 -1.71120000

0.00000000 -1.71160000
0.03151036 -1.71170000
0.06302072 -1.71190000
0.09453108 -1.71200000
0.12604144 -1.71210000
0.12604144 -1.71210000
0.14423396 -1.71170000
0.16242647 -1.71070000
0.18061899 -1.71090000
0.19881150 -1.71120000
0.19881150 -1.71120000
0.23519653 -1.71150000
0.27158156 -1.71170000
0.30796659 -1.71170000
0.34435162 -1.71160000
0.34435162 -1.71160000
0.56279689 -1.78060000
0.78124217 -2.13310000
0.99968744 -2.39130000
1.21813272 -2.48930000
1.21813272 -2.48930000
1.24964308 -2.49050000
1.28115344 -2.49420000
1.31266380 -2.50020000
1.34417416 -2.50440000
1.34417416 -2.50440000
1.36236667 -2.50510000
1.38055919 -2.50710000
1.39875170 -2.51050000
1.41694422 -2.51530000
1.41694422 -2.51530000
1.45332925 -2.50440000
1.48971427 -2.49600000
1.52609931 -2.49090000
1.56248434 -2.48930000
1.56248434 -2.50440000
1.78092961 -2.40180000
1.99937489 -2.13290000
2.21782016 -1.78050000
2.43626544 -1.71210000
2.43626544 -2.51530000
2.65471071 -2.40920000
2.87315599 -2.13290000
3.09160126 -1.78050000
3.31004654 -1.71120000

0.00000000 -1.71070000
0.03151036 -1.71060000
0.06302072 -1.71050000
0.09453108 -1.71050000
0.12604144 -1.71040000
0.12604144 -1.71040000
0.14423396 -1.71050000
0.16242647 -1.70970000
0.18061899 -1.70970000
0.19881150 -1.70970000
0.19881150 -1.70970000
0.23519653 -1.71080000
0.27158156 -1.71060000
0.30796659 -1.71060000
0.34435162 -1.71070000
0.34435162 -1.71070000
0.56279689 -1.70170000
0.78124217 -1.77470000
0.99968744 -2.05510000
1.21813272 -2.16300000
1.21813272 -2.16300000
1.24964308 -2.15260000
1.28115344 -2.12230000
1.31266380 -2.07830000
1.34417416 -2.04920000
1.34417416 -2.04920000
1.36236667 -2.04490000
1.38055919 -2.03210000
1.39875170 -2.01110000
1.41694422 -1.98260000
1.41694422 -1.98260000
1.45332925 -2.04920000
1.48971427 -2.10910000
1.52609931 -2.14920000
1.56248434 -2.16300000
1.56248434 -2.04920000
1.78092961 -1.93330000
1.99937489 -1.68220000
2.21782016 -1.70290000
2.43626544 -1.71040000
2.43626544 -1.98260000
2.65471071 -1.86460000
2.87315599 -1.68170000
3.09160126 -1.70320000
3.31004654 -1.70970000

0.00000000 -1.71050000
0.03151036 -1.71040000
0.06302072 -1.71020000
0.09453108 -1.71000000
0.12604144 -1.70990000
0.12604144 -1.70990000
0.14423396 -1.70980000
0.16242647 -1.70920000
0.18061899 -1.70490000
0.19881150 -1.69890000
0.19881150 -1.69890000
0.23519653 -1.70980000
0.27158156 -1.71000000
0.30796659 -1.71040000
0.34435162 -1.71050000
0.34435162 -1.71050000
0.56279689 -1.70160000
0.78124217 -1.68040000
0.99968744 -1.65880000
1.21813272 -1.67930000
1.21813272 -1.67930000
1.24964308 -1.71420000
1.28115344 -1.78860000
1.31266380 -1.86570000
1.34417416 -1.90660000
1.34417416 -1.90660000
1.36236667 -1.91210000
1.38055919 -1.92810000
1.39875170 -1.95240000
1.41694422 -1.98250000
1.41694422 -1.98250000
1.45332925 -1.90650000
1.48971427 -1.81440000
1.52609931 -1.72430000
1.56248434 -1.67930000
1.56248434 -1.90660000
1.78092961 -1.78760000
1.99937489 -1.68150000
2.21782016 -1.70280000
2.43626544 -1.70990000
2.43626544 -1.98250000
2.65471071 -1.86450000
2.87315599 -1.68100000
3.09160126 -1.70200000
3.31004654 -1.69890000

0.00000000 -1.62060000
0.03151036 -1.62970000
0.06302072 -1.65020000
0.09453108 -1.67090000
0.12604144 -1.68120000
0.12604144 -1.68120000
0.14423396 -1.68260000
0.16242647 -1.68650000
0.18061899 -1.69220000
0.19881150 -1.69880000
0.19881150 -1.69880000
0.23519653 -1.68130000
0.27158156 -1.65730000
0.30796659 -1.63240000
0.34435162 -1.62060000
0.34435162 -1.62060000
0.56279689 -1.70150000
0.78124217 -1.68020000
0.99968744 -1.65860000
1.21813272 -1.67920000
1.21813272 -1.67920000
1.24964308 -1.67930000
1.28115344 -1.67930000
1.31266380 -1.67930000
1.34417416 -1.67930000
1.34417416 -1.67930000
1.36236667 -1.67930000
1.38055919 -1.67930000
1.39875170 -1.67940000
1.41694422 -1.67940000
1.41694422 -1.67940000
1.45332925 -1.67940000
1.48971427 -1.67940000
1.52609931 -1.67930000
1.56248434 -1.67920000
1.56248434 -1.67930000
1.78092961 -1.65950000
1.99937489 -1.67990000
2.21782016 -1.70070000
2.43626544 -1.68120000
2.43626544 -1.67940000
2.65471071 -1.66000000
2.87315599 -1.68100000
3.09160126 -1.70200000
3.31004654 -1.69880000

0.00000000 -1.62060000
0.03151036 -1.62060000
0.06302072 -1.62060000
0.09453108 -1.62050000
0.12604144 -1.62050000
0.12604144 -1.62050000
0.14423396 -1.62050000
0.16242647 -1.62050000
0.18061899 -1.62050000
0.19881150 -1.62050000
0.19881150 -1.62050000
0.23519653 -1.62050000
0.27158156 -1.62060000
0.30796659 -1.62060000
0.34435162 -1.62060000
0.34435162 -1.62060000
0.56279689 -1.70130000
0.78124217 -1.68020000
0.99968744 -1.65840000
1.21813272 -1.64920000
1.21813272 -1.64920000
1.24964308 -1.64920000
1.28115344 -1.64930000
1.31266380 -1.64940000
1.34417416 -1.64950000
1.34417416 -1.64950000
1.36236667 -1.64960000
1.38055919 -1.64970000
1.39875170 -1.64980000
1.41694422 -1.64980000
1.41694422 -1.64980000
1.45332925 -1.64970000
1.48971427 -1.64950000
1.52609931 -1.64920000
1.56248434 -1.64920000
1.56248434 -1.64950000
1.78092961 -1.65860000
1.99937489 -1.67950000
2.21782016 -1.70050000
2.43626544 -1.62050000
2.43626544 -1.64980000
2.65471071 -1.65760000
2.87315599 -1.67870000
3.09160126 -1.69980000
3.31004654 -1.62050000

0.00000000 -1.34730000
0.03151036 -1.34720000
0.06302072 -1.34680000
0.09453108 -1.34640000
0.12604144 -1.34610000
0.12604144 -1.34610000
0.14423396 -1.34610000
0.16242647 -1.34600000
0.18061899 -1.34580000
0.19881150 -1.34550000
0.19881150 -1.34550000
0.23519653 -1.34610000
0.27158156 -1.34670000
0.30796659 -1.34710000
0.34435162 -1.34730000
0.34435162 -1.34730000
